_id,id,genres,rating,release_date,runtime,source,summary,title,type
685682fc8482e0a7a0072663,tvmaze_232,"Drama, Horror, Supernatural",6.9,2012-02-07,60,tvmaze,"The River follows the story of wildlife expert and TV personality Emmet Cole. Emmet set course around the world with his wife, Tess, and son, Lincoln, while filming what would become one of the most popular shows in television. After he goes missing deep in the Amazon, his family, friends and crew set out on a mysterious and deadly journey to find him. Famed explorer Dr. Emmet Cole went looking for magic deep in the uncharted Amazon and never returned. The shocking truth about his disappearance is out there, somewhere, just waiting to be discovered. To the millions of kids who grew up watching his nature show, Dr. Cole was a hero. To his own son, Lincoln he was more of an enigma. Now, six months after he vanished, Lincoln is finally ready to bury the past when Dr. Cole's emergency beacon suddenly goes off. At the urging of his mother, Tess Lincoln reluctantly joins her on a search for his father. To fund the rescue, they agree to let Dr. Cole's cagey ex-producer, Clark film the mission documentary-style.",The River,tvshow
685682fc8482e0a7a0072664,tvmaze_241,"Comedy, Legal",7.2,2014-10-28,30,tvmaze,"Benched is a single-camera comedy about a high-powered corporate lawyer's fall from grace into the rough-and-tumble world of the public defenders. From ABC Signature Studio, it stars Coupe as Nina Whitley, a distinguished corporate lawyer who has given up everything in her climb to the top. However, when she's hit with her ex-fiancé's engagement announcement and learns that she hasn't made partner at her high power firm, Nina snaps -- breaking vases and burning bridges.Now that Nina is shunned from the corporate world, the only place she can get a job is at the Public Defender's office: home to the underfunded, understaffed, overworked, ""if you can't afford a lawyer, one will be provided... "" lawyers. In addition to her new clients, Nina must learn to connect with her co-workers, including the roguish Phil, the idealistic Carlos, the useless empathetic Cheryl and the dedicated intern Micah. If that didn't sound tough enough for Nina, she'll also be going head-to-head with her ex-fiancé, Trent, the rising star of the District Attorney's office.",Benched,tvshow
685682fc8482e0a7a0072665,tvmaze_242,Drama,7.0,2014-10-16,60,tvmaze,"As the great fire tears London apart, this brand new epic drama details the heart-wrenching stories of a city and its people in crisis.  This drama recreates the chaos of a city imploding in 1666 Great Fire of London.",The Great Fire,tvshow
685682fc8482e0a7a0072666,tvmaze_243,Comedy,7.7,2010-11-08,30,tvmaze,"The biggest celebrities, the hottest musical guests, the craziest sketches... and Andy Richter, to boot? Yes, some would say Conan O'Brien's talk show on TBS has everything a late night viewer could want.",Conan,tvshow
685682fc8482e0a7a0072667,tvmaze_246,"War, History",0.0,2014-09-24,60,tvmaze,"David Reynolds traces the legacy of the Great War across 100 years and 10 different countries, examining how the war haunted a generation and shaped the peace that followed.",Long Shadow,tvshow
685682fc8482e0a7a0072668,tvmaze_248,"Action, Adventure, Crime",7.3,2013-01-04,60,tvmaze,"Frank Martin returns as the Transporter with one very simple task - to deliver the package against all the odds. However, something that sounds so simple, is rarely so.Joined by two new team members, Caterina Boldieu, an ex- DGSE agent and later in the series, Jules Faroux, a computer and mechanical whizz, Frank is hired to deliver a diverse range of packages - from pop princesses to priceless paintings.Frank Martin takes the jobs no other transporter will touch or can achieve - simply because they are too challenging and the odds seemingly insurmountable. That is why he is considered the best transporter in the world.Frank's jobs take him to many beautiful locations around the world, but they also draw him into danger and mystery. And more often than not, solving that mystery will lead Frank to successfully completing his mission.However Frank's jobs aren't solely about the packages he must deliver but also about the people he meets. While his emphasis is always on completing the mission, Frank is unable to avoid the human emotions that come with dealing with clients in difficult situations - no matter how hard he tries.",Transporter: The Series,tvshow
685682fc8482e0a7a0072669,tvmaze_249,Comedy,8.0,1999-01-11,30,tvmaze,"One anchor, several correspondents, zero credibility.If you're tired of the stodginess of the evening newscasts and you can't bear to sit through the spinmeisters and shills on the 24-hour cable news network, don't miss The Daily Show with Jon Stewart, the nightly half-hour series unburdened by objectivity, journalistic integrity or even accuracy.",The Daily Show with Jon Stewart,tvshow
685682fc8482e0a7a007266a,tvmaze_2,"Action, Crime, Science-Fiction",8.8,2011-09-22,60,tvmaze,"You are being watched. The government has a secret system, a machine that spies on you every hour of every day. I know because I built it. I designed the Machine to detect acts of terror but it sees everything. Violent crimes involving ordinary people. People like you. Crimes the government considered ""irrelevant"". They wouldn't act so I decided I would. But I needed a partner. Someone with the skills to intervene. Hunted by the authorities, we work in secret. You'll never find us. But victim or perpetrator, if your number is up, we'll find you.",Person of Interest,tvshow
685682fc8482e0a7a007266b,tvmaze_3,"Drama, Horror, Romance",7.4,2014-01-11,60,tvmaze,"Based on the critically acclaimed series of novels from Kelley Armstrong. Set in Toronto and upper New York State, Bitten follows the adventures of 28-year-old Elena Michaels, the world's only female werewolf. An orphan, Elena thought she finally found her ""happily ever after"" with her new love Clayton, until her life changed forever. With one small bite, the normal life she craved was taken away and she was left to survive life with the Pack.",Bitten,tvshow
685682fc8482e0a7a007266c,tvmaze_8,"Drama, Music, Romance",6.7,2009-05-19,60,tvmaze,"Glee is a musical comedy about a group of ambitious and talented young adults in search of strength, acceptance and, ultimately, their voice.",Glee,tvshow
685682fc8482e0a7a007266d,tvmaze_9,"Drama, Thriller, Mystery",7.7,2011-09-21,60,tvmaze,"This is not a story about forgiveness; Revenge is a show about retribution. Meet Emily Thorne, the newest resident of The Hamptons. When she was a little girl (and known as Amanda Clarke) her father, David Clarke, was framed for a horrific crime and subsequently sent to prison. While serving his time, the conspirators plotted and murdered David in order to prevent the truth from coming out. Emily is now back with a new identity and ready to take vengeance on the people that murdered her father and stole her childhood.",Revenge,tvshow
685682fc8482e0a7a007266e,tvmaze_10,"Drama, Crime, Supernatural",8.4,2011-10-28,60,tvmaze,"Grimm is a drama series inspired by the classic Grimm Brothers' Fairy Tales. After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms"", he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.",Grimm,tvshow
685682fc8482e0a7a007266f,tvmaze_11,"Drama, Action, Crime",7.7,2014-09-22,60,tvmaze,"The good. The evil. The beginning.Everyone knows the name Commissioner Gordon. He is one of the crime world's greatest foes, a man whose reputation is synonymous with law and order. But what is known of Gordon's story and his rise from rookie detective to Police Commissioner? What did it take to navigate the multiple layers of corruption that secretly ruled Gotham City, the spawning ground of the world's most iconic villains? And what circumstances created them – the larger-than-life personas who would become Catwoman, The Penguin, The Riddler, Two-Face and The Joker?Gotham is an origin story of the great DC Comics Super-Villains and vigilantes, revealing an entirely new chapter that has never been told. It follows one cop's rise through a dangerously corrupt city teetering between good and evil, and chronicles the birth of one of the most popular super heroes of our time.",Gotham,tvshow
685682fc8482e0a7a0072670,tvmaze_15,"Drama, Action, Horror",7.5,2014-10-24,60,tvmaze,"Based on the wildly popular comic book series ""Hellblazer"" from DC Comics, seasoned demon hunter and master of the occult John Constantine is armed with a ferocious knowledge of the dark arts and a wickedly naughty wit. He fights the good fight - or at least he did. With his soul already damned to hell, he's decided to abandon his campaign against evil until a series of events thrusts him back into the fray, and he'll do whatever it takes to protect the innocent. With the balance of good and evil on the line‎, Constantine will use his skills to travel the country, find the supernatural terrors that threaten our world and send them back where they belong. After that, who knows... maybe there's hope for him and his soul after all.",Constantine,tvshow
685682fc8482e0a7a0072671,tvmaze_19,"Drama, Action, Supernatural",8.3,2005-09-13,60,tvmaze,"This haunting series follows the Winchester brothers as they crisscross the lonely and mysterious back roads of the country in their '67 Chevy Impala, hunting down every evil supernatural force they encounter along the way.",Supernatural,tvshow
685682fc8482e0a7a0072672,tvmaze_21,"Drama, Action, Thriller",7.5,2014-06-22,60,tvmaze,"Their mission is simple: Find a cure. Stop the virus. Save the world. When a global pandemic wipes out eighty percent of the planet's population, the crew of a lone and unaffected Navy destroyer, the USS Nathan James, must find a way to pull humanity from the brink of extinction.",The Last Ship,tvshow
685682fc8482e0a7a0072673,tvmaze_23,"Drama, Adventure, Fantasy",6.8,2013-10-10,60,tvmaze,"In Victorian England, the young and beautiful Alice tells a tale of a strange new land that exists on the other side of a rabbit hole. An invisible cat, a hookah smoking caterpillar and playing-cards that talk are just some of the fantastic things she's seen during this impossible adventure. Surely this troubled girl must be insane, and her doctors aim to cure her with a treatment that will make her forget everything. Alice seems ready to put it all behind her, especially the painful memory of the genie she fell in love with and lost forever -- the handsome and mysterious Cyrus . But deep down Alice knows this world is real, and just in the nick of time the sardonic Knave of Hearts and the irrepressible White Rabbit arrive to save her from a doomed fate. Together the trio will take a tumble down the rabbit hole to this Wonderland where nothing is impossible.",Once Upon a Time in Wonderland,tvshow
685682fc8482e0a7a0072674,tvmaze_26,"Drama, Action, Anime, Horror",7.6,2006-02-10,50,tvmaze,"Hellsing Ultimate, unlike the 13-part Hellsing series, follows the manga of the same name very closely. Alucard being the main protagonist and anti-hero/vampire. Hellsing Ultimate is a 10-part series of OVAs whereby Alucard turns Sera's into a vampire. The main focus of the plot being on an enemy neo-nazi group.",Hellsing Ultimate,tvshow
685682fc8482e0a7a0072675,tvmaze_27,"Anime, Fantasy, Horror",8.1,1997-10-07,25,tvmaze,Berserk is a 25-part anime set in a dark fantasy/horror environment whereby the series focuses on the main character guts; a lone swordman who later meets up with a group of mercenaries called the band of the hawk. The leader of this band holds a strange necklace called a behelit that will only lead to evil.,Berserk,tvshow
685682fc8482e0a7a0072676,tvmaze_32,"Drama, Comedy, Crime",8.7,2014-04-15,60,tvmaze,"Fargo is a seasonal anthology crime drama with some dark comical elements, inspired by the film Fargo written by the Coen brothers. Each season follows a new case and new characters, all entrenched in the trademark humor, murder and ""Minnesota nice"" that has made the film an enduring classic.",Fargo,tvshow
685682fc8482e0a7a0072677,tvmaze_35,"Drama, Crime, Thriller",8.3,2011-04-03,60,tvmaze,"The Killing follows Seattle homicide detectives Stephen Holder and Sarah Linden and their work as detectives investigating murders. Sarah Linden takes cases very seriously and has issues keeping her work and family separate, as she pairs up with recovering addict Stephen Holder to solve dark murders.",The Killing,tvshow
685682fc8482e0a7a0072678,tvmaze_38,"Action, Horror, Science-Fiction",7.2,2014-09-12,60,tvmaze,"Z Nation starts three years after the zombie virus has gutted the country, a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood. Although the antibodies he carries are the world's last, best hope for a vaccine, he hides a dark secret that threatens them all. With humankind's survival at stake, the ragtag band embarks on a journey of survival across three thousand miles of rusted-out post-apocalyptic America.",Z Nation,tvshow
685682fc8482e0a7a0072679,tvmaze_39,"Drama, Science-Fiction, Mystery",7.1,2014-03-09,60,tvmaze,"The people of Arcadia, Missouri are forever changed when their deceased loved ones suddenly start to reappear. An 8-year-old American boy wakes up alone in a rice paddy in a rural Chinese province with no idea how he got there. Details start to emerge when the boy, who calls himself Jacob, recalls that his hometown is Arcadia, and an Immigration agent, J. Martin Bellamy, takes him there. The home he claims as his own is occupied by a 60-year-old couple, Henry and Lucille Langston, who lost their son, Jacob, more than 30 years ago. While they look different, young Jacob recognizes them as his parents. Lucille is overjoyed at the seeming miracle of her son's reappearance. Henry is reluctant to accept that Jacob is back. Those closest to the family want answers, including Sheriff Fred Langston, whose wife Barbara drowned 30 years ago while trying to save Jacob, and Fred's daughter, Maggie, a local doctor. Pastor Tom Hale seeks a spiritual reason for what's happening in his community. When things take an even more shocking turn, Maggie's life-long friend, Elaine Richards, finds herself drawn into Arcadia's growing mystery. Bellamy, an outsider in the town, joins forces with Maggie to figure out why the unexplainable is happening in Arcadia. As their investigation plays out, Maggie learns some unsettling truths about her own past. Will they be able to solve the mystery of Arcadia before the rest of the world catches on to events there? And will they be able to protect Jacob from forces beyond their control?",Resurrection,tvshow
685682fc8482e0a7a007267a,tvmaze_40,"Anime, Fantasy, Thriller",8.8,2006-10-03,30,tvmaze,Death Note is an anime series based around a manga of the same name whereby a human finds a death god's notebook. Any person's name written in this notebook will die. The main character who finds this noteboook is Light Yagami who faces off against an unfaced character named L who tries to challenge him.,Death Note,tvshow
685682fc8482e0a7a007267b,tvmaze_42,"Drama, Mystery, Supernatural",7.5,2013-09-16,60,tvmaze,"Sleepy Hollow is a thrilling mystery-adventure drama series spanning two and a half centuries, in which a resurrected Ichabod Crane pairs up with a present-day police lieutenant to save the enigmatic town of Sleepy Hollow--and the world--from unprecedented evil.",Sleepy Hollow,tvshow
685682fc8482e0a7a007267c,tvmaze_45,"Drama, Crime",7.5,2014-09-23,60,tvmaze,"NCIS: New Orleans is a drama about the local field office that investigates criminal cases involving military personnel in The Big Easy, a city known for its music, entertainment and decadence. Leading the team is Special Agent Dwayne Pride, a.k.a. ""King,"" a native of New Orleans who is driven by his need to do what is right. Working with Pride is Special Agent Christopher LaSalle, who plays hard but works harder and former ATF agent Sonja Percy, who is still adjusting to the team after years of solo undercover assignments. Supporting them is coroner Dr. Loretta Wade, who is as eccentric as she is smart; her brilliant, quirky Forensic Scientist, Sebastian Lund; and Investigative Computer Specialist Patton Plame, an animated and talented hacker. New to the team is Special Agent Tammy Gregorio, a tough, acerbic FBI agent with a mysterious past in New Orleans, who is sent from D.C. to investigate the NCIS team, but also work with Pride when high-risk cases threaten the city. This colorful city that harbors a dark side is a magnet for service personnel on leave, and when overindulgence is followed by trouble, Pride's team is at its best",NCIS: New Orleans,tvshow
685682fc8482e0a7a007267d,tvmaze_46,"Drama, Crime, Supernatural",8.1,2014-09-22,60,tvmaze,"Doctor Henry Morgan, New York City's star medical examiner, has a secret. He doesn't just study the dead to solve criminal cases, he does it to solve the mystery that has eluded him for 200 years - the answer to his own inexplicable immortality. This long life has given Henry remarkable observation skills which impresses his new partner, Detective Jo Martinez. Each week, a new case and their budding friendship will reveal layers of Henry's long and colorful past. Only his best friend and confidant, Abe knows Henry's secret.",Forever,tvshow
685682fc8482e0a7a007267e,tvmaze_48,Drama,7.7,2014-09-21,60,tvmaze,"Madam Secretary follows Elizabeth McCord, the shrewd, determined, newly appointed Secretary of State who drives international diplomacy, battles office politics and circumvents protocol as she negotiates global and domestic issues, both at the White House and at home. A college professor and a brilliant former CIA analyst who left for ethical reasons, Elizabeth returns to public life at the request of the President following the suspicious death of her predecessor. The President values her apolitical leanings, her deep knowledge of the Middle East, her flair for languages and her ability to not just think outside the box, but to not even acknowledge there is a box.",Madam Secretary,tvshow
685682fc8482e0a7a007267f,tvmaze_49,"Comedy, Action, Crime",8.1,2013-09-17,30,tvmaze,"Brooklyn Nine-Nine is an ensemble comedy about a talented-but-carefree detective, a by-the-book police captain and their precinct colleagues. While based in the workplace, Brooklyn Nine-Nine is not really about the job – it's about the men and women behind the badge.",Brooklyn Nine-Nine,tvshow
685682fc8482e0a7a0072680,tvmaze_50,"Drama, Science-Fiction, Thriller",6.5,2014-07-20,60,tvmaze,"Set within a dystopian future driven by a global fertility crisis, The Lottery reveals a world staring down the barrel of impending extinction as women have mysteriously stopped bearing children. After years of research, Dr. Alison Lennon and her team remarkably fertilize 100 embryos. However, her victory is short-lived when the Director of the U.S. Fertility Commission, Darius Hayes, takes government control of the lab and informs the President of the monumental scientific breakthrough. To determine which women will carry the prized embryos to term, Chief of Staff Vanessa Keller convinces the President to hold a national lottery and a battle over the control of the 100 embryos begins.",The Lottery,tvshow
685682fc8482e0a7a0072681,tvmaze_52,"Drama, Thriller, Legal",7.5,2014-09-25,60,tvmaze,"The brilliant, charismatic and seductive Professor Annalise Keating gets entangled with four law students from her class, How to Get Away with Murder. Little do they know that they will have to apply what they learned to real life, in this masterful, sexy, suspense-driven legal thriller.",How to Get Away with Murder,tvshow
685682fc8482e0a7a0072682,tvmaze_53,"Drama, Music, Romance",7.4,2012-10-10,60,tvmaze,"Nashville is set against the backdrop of the city's music scene and follows Rayna Jaymes and Juliette Barnes. Both women face personal and professional challenges as they navigate their paths as artists and individuals. Surrounding them, and often complicating their lives, are their family, friends and, in some cases, lovers, as well as the up-and-coming performers and songwriters trying to get ahead in the business. Music City can mean so many things to different people. In Nashville, musicians and songwriters are at the heart of the storm driven by their own ambitions. Some are fueled by their creativity and passion for fame. Others struggle to cope with the pressures of success and are doing everything in their power to stay on top.",Nashville,tvshow
685682fc8482e0a7a0072683,tvmaze_56,"Drama, Crime",8.0,2014-01-08,60,tvmaze,"District 21 of the Chicago Police Department is made up of two distinctly different groups. There are the uniformed cops who patrol the beat and go head to head with the city's street crimes. And there's the Intelligence Unit, the team that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond. These are their stories.",Chicago P.D.,tvshow
685682fc8482e0a7a0072684,tvmaze_57,"Comedy, Family",6.1,2014-09-24,30,tvmaze,"Andre 'Dre' Johnson has a great job, a beautiful wife, Rainbow, four kids, and a colonial home in the 'burbs. But has success brought too much assimilation for this black family? With a little help from his dad, Dre sets out to establish a sense of cultural identity for his family that honors their past while embracing the future.",black-ish,tvshow
685682fc8482e0a7a0072685,tvmaze_58,"Comedy, Romance",7.2,2011-09-20,30,tvmaze,"New Girl is a single-camera ensemble comedy starring Zooey Deschanel as Jess, an offbeat girl who - after a bad breakup - moves in with three single guys and essentially sets a bomb off in their lives.",New Girl,tvshow
685682fc8482e0a7a0072686,tvmaze_59,"Drama, Action",8.0,2012-10-10,60,tvmaze,"No job is more stressful, dangerous or exhilarating than those of the Firefighters, Rescue Squad and Paramedics of Chicago Firehouse 51. These are the courageous men and women who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death. These are their stories.",Chicago Fire,tvshow
685682fc8482e0a7a0072687,tvmaze_61,"Drama, Science-Fiction, Thriller",8.5,2013-03-30,60,tvmaze,"Orphan Black is about Sarah, an outsider and orphan whose life changes dramatically after witnessing the suicide of a woman, ""Beth"", who looks just like her. Sarah takes her identity, her boyfriend and her money. But instead of solving her problems, the street-smart chameleon is thrust headlong into a kaleidoscopic mystery. She makes the dizzying discovery that she and the dead woman are clones... but are they the only ones? Sarah quickly finds herself caught in the middle of a deadly conspiracy, racing to find answers.",Orphan Black,tvshow
685682fc8482e0a7a0072688,tvmaze_63,"Drama, Romance, Supernatural",7.9,2009-09-10,60,tvmaze,The Vampire Diaries is a supernatural drama/romance based around Elena Gilbert who falls in love with a 163 year old vampire.Based on a novel series by L.J. Smith.,The Vampire Diaries,tvshow
685682fc8482e0a7a0072689,tvmaze_65,"Drama, Crime, Medical",8.1,2005-09-13,44,tvmaze,"F.B.I. Agent Seeley Booth is teamed up with forensic anthropologist Dr. Temperance ""Bones"" Brennan to solve some of the most baffling and bizarre crimes ever. Booth depends on clues from the living, witnesses and suspects, while Brennan gathers evidence from the dead, relying on her uncanny ability to read clues left behind in the bones of the victims.",Bones,tvshow
685682fc8482e0a7a007268a,tvmaze_67,"Drama, Romance, Medical",7.7,2005-03-27,60,tvmaze,"The doctors of Grey Sloan Memorial Hospital deal with life-or-death consequences on a daily basis -- it's in one another that they find comfort, friendship and, at times, more than friendship. Together they're discovering that neither medicine nor relationships can be defined in black and white. Real life only comes in shades of grey.",Grey's Anatomy,tvshow
685682fc8482e0a7a007268b,tvmaze_70,Music,5.8,2011-04-26,120,tvmaze,"Hip-hop and jazz icons Snoop Dogg and Michael Bublé join legendary returning coaches Gwen Stefani and Reba McEntire for an incredible new season! This superstar, genre-defying coach panel will guide the country's best undiscovered artists from the thrilling Blind Auditions all the way through the spectacular Live Performances… and in the end, one unforgettable new singer will be crowned The Voice!",The Voice,tvshow
685682fc8482e0a7a007268c,tvmaze_72,"Drama, Action, Crime",7.9,2009-09-22,60,tvmaze,"NCIS: Los Angeles is a drama about the high-stakes world of a division of NCIS that is charged with apprehending dangerous and elusive criminals that pose a threat to the nation's security. By assuming false identities and utilizing the most advanced technology, this team of highly-trained agents goes deep undercover, putting their lives on the line in the field to bring down their targets.",NCIS: Los Angeles,tvshow
685682fc8482e0a7a007268d,tvmaze_74,"Drama, Action, Western",8.2,2011-11-06,60,tvmaze,"Hell on Wheels is an American Western television series about the construction of the First Transcontinental Railroad across the United States. The series follows the Union Pacific Railroad and its surveyors, laborers, prostitutes, mercenaries, and others who lived, worked and died in the mobile encampment called ""Hell on Wheels"" that followed the railhead west across the Great Plains. In particular, the story focuses on Cullen Bohannon, a former Confederate soldier who, while working as foreman and chief engineer on the railroad, initially attempts to track down the Union soldiers who murdered his wife and young son during the American Civil War.",Hell on Wheels,tvshow
685682fc8482e0a7a007268e,tvmaze_75,"Comedy, Romance, Medical",7.0,2012-09-25,0,tvmaze,The Mindy Project is a single-camera comedy series which follows a skilled OB/GYN navigating the tricky waters of both her personal and professional life.,The Mindy Project,tvshow
685682fc8482e0a7a007268f,tvmaze_78,"Comedy, Crime",7.3,2014-09-17,60,tvmaze,"Laura Diamond is a brilliant NYPD homicide detective who balances her ""Columbo"" day job with a crazy family life that includes two unruly twin boys and a soon-to-be ex-husband - also a cop - who just can't seem to sign the divorce papers. Between cleaning up after her boys and cleaning up the streets, she'd be the first to admit she has her ""hot mess"" moments in this hilariously authentic look at what it really means to be a working mom today. Somehow, she makes it all work with the help of her sexy and understanding partner, and things becomes even more complicated when her husband becomes her boss at the precinct. For Laura, every day is a high-wire balancing act.",The Mysteries of Laura,tvshow
685682fc8482e0a7a0072690,tvmaze_80,"Comedy, Family",7.7,2009-09-23,30,tvmaze,"Modern Family revolves around three different types of families (nuclear, step- and same-sex) living in the Los Angeles area, who are interrelated through Jay Pritchett and his children, Claire Dunphy (née Pritchett) and Mitchell Pritchett. Patriarch Jay is remarried to a much younger woman, Gloria Delgado Pritchett (née Ramirez), a passionate Colombian with whom he has an infant son, Fulgencio (Joe) Pritchett, and a son from Gloria's previous marriage, Manny Delgado.Jay's daughter Claire was a homemaker, but has returned to the business world. She is now the chief executive of her father's previous business, Pritchett's Closets and Blinds. She is married to Phil Dunphy, a realtor and self-professed ""cool dad"". They have three children: Haley Dunphy, a stereotypical ditzy teenage girl; Alex Dunphy, a nerdy, smart middle child; and Luke Dunphy, the off-beat only son.Jay's lawyer son Mitchell and his husband Cameron Tucker have one daughter, Lily Tucker-Pritchett. As the name suggests, this family represents a modern-day family, and episodes are comically based on situations which many families encounter in real life.",Modern Family,tvshow
685682fc8482e0a7a0072691,tvmaze_81,"Drama, Crime, Thriller",8.1,2005-09-22,0,tvmaze,"Criminal Minds revolves around an elite team of FBI profilers who analyze the country's most twisted criminal minds, anticipating their next moves before they strike again.",Criminal Minds,tvshow
685682fc8482e0a7a0072692,tvmaze_84,"Comedy, Family",7.5,1999-01-31,30,tvmaze,"Family Guy follows Peter Griffin the endearingly ignorant dad, and his hilariously offbeat family of middle-class New Englanders in Quahog, RI. Lois is Peter's wife, a stay-at-home mom with no patience for her family's antics. Then there are their kids: 18-year-old Meg is an outcast at school and the Griffin family punching bag; 13-year-old Chris is a socially awkward teen who doesn't have a clue about the opposite sex; and one-year-old Stewie is a diabolically clever baby whose burgeoning sexuality is very much a work in progress. Rounding out the Griffin household is Brian the family dog and a ladies' man who is one step away from AA.",Family Guy,tvshow
685682fc8482e0a7a0072693,tvmaze_88,"Drama, Romance, History",7.5,2013-10-17,60,tvmaze,"Hidden between the lines of the history books is the story of Mary Stuart, the young woman the world would come to know as Mary, Queen of Scots. Queen of Scotland since she was six days old, the teenage Mary is already a headstrong monarch - beautiful, passionate, and poised at the very beginning of her tumultuous rise to power. Arriving in France with four close friends as her ladies-in-waiting, Mary has been sent to secure Scotland's strategic alliance by formalizing her arranged engagement to the French king's dashing son, Prince Francis. But the match isn't signed and sealed, it depends more on politics, religion and secret agendas than affairs of the heart. With danger and sexual intrigue around every dark castle corner, Mary rallies her ladies-in-waiting and steels herself, ready to rule the new land and balance the demands of her country and her heart.",Reign,tvshow
685682fc8482e0a7a0072694,tvmaze_92,"Comedy, Romance",6.7,2014-10-02,30,tvmaze,"This is the A to Z story of Andrew and Zelda - a pair that almost wasn't - and all that happened from the day they met. Andrew has always been a secret romantic... not above crooning to Celine Dion while driving to work, with dreams of finding ""the one."" He imagines her to be just like that shimmering beauty he spotted that night in that silver dress at that concert two years ago. Zelda, having grown up with a hippie mom who believed the universe would provide for everything, rebelled into a no-nonsense practical lawyer who prefers the control of online dating. But when a computer glitch sends her a total mismatch, she's asked to come in for an interview at the Internet dating site where Andrew works, and this is where it all begins. Andrew and Zelda meet for the first time and despite their differences, sparks fly. She thinks it's chance. He thinks it's fate. After all, he's convinced she's the shimmering girl in the silver dress. Is it true love forever or just a detour in destiny?",A to Z,tvshow
685682fc8482e0a7a0072695,tvmaze_96,"Comedy, Romance",5.4,2014-09-30,30,tvmaze,"Have you ever wondered what your date was thinking? This romantic comedy exposes the differences between men and women through the unfiltered thoughts, and often contradictory actions, of a new couple who have just begun dating.",Manhattan Love Story,tvshow
685682fc8482e0a7a0072696,tvmaze_98,"Drama, Thriller",7.8,2012-04-05,60,tvmaze,"Everyone has secrets… and Olivia Pope has dedicated her life to protecting and defending the public images of the nation's elite by keeping those secrets under wraps. Pope's team are at the top of their game when it comes to getting the job done for their clients, but it becomes apparent that these ""gladiators in suits"", who specialize in fixing the lives of other people, have trouble fixing those closest at hand -- their own.",Scandal,tvshow
685682fc8482e0a7a0072697,tvmaze_100,"Drama, Crime",8.1,2010-09-24,60,tvmaze,"Blue Bloods is a drama about a multi-generational family of cops dedicated to New York City law enforcement. Frank Reagan is the New York Police Commissioner and heads both the police force and the Reagan brood. He runs his department as diplomatically as he runs his family, even when dealing with the politics that plagued his unapologetically bold father, Henry, during his stint as Chief. A source of pride and concern for Frank is his eldest son Danny, a seasoned detective, family man and Iraq War vet who on occasion uses dubious tactics to solve cases with his loyal and tough partner, Detective Jackie Curatola. The Reagan women in the family include Erin, a N.Y. Assistant D.A., who also serves as the legal compass for her siblings and father, and single parent to her teenage daughter Nicky; and Linda, Danny's supportive wife. Jamie is the youngest Reagan, a recent grad of Harvard Law and the family's ""golden boy."" Unable to deny the family tradition, Jamie has decided to give up a lucrative future in law and follow in the family footsteps as a cop.",Blue Bloods,tvshow
685682fc8482e0a7a0072698,tvmaze_102,"Drama, Crime",8.3,2010-09-19,60,tvmaze,"As the country struggles to cope with the Great Depression and the end of Prohibition looms, Nucky Thompson looks to legitimize himself through alliances with liquor producers, while rivals Lucky Luciano and Meyer Lansky seek to consolidate their power in the wake of Arnold Rothstein's death and eliminate all competition - by any means necessary on Boardwalk Empire.",Boardwalk Empire,tvshow
685682fc8482e0a7a0072699,tvmaze_103,"Drama, Crime, Legal",7.9,1999-09-20,60,tvmaze,"In the criminal justice system, sexually-based offenses are considered especially heinous. In New York City, the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the Special Victims Unit. These are their stories.",Law & Order: Special Victims Unit,tvshow
685682fc8482e0a7a007269a,tvmaze_106,"Drama, Crime, Western",8.7,2010-03-16,60,tvmaze,"Deputy U.S. Marshal Raylan Givens is something of a 19th century-style officer in modern times, whose unconventional enforcement of justice makes him a target with criminals and a problem for his superiors in the U.S. Marshals Service. As a result of an eager but ""justified"" shooting of a Miami fugitive while on assignment in Florida, Givens is reassigned to Lexington, Kentucky, in a district that includes his hometown of Harlan, a rural mining town in the east of the state.",Justified,tvshow
685682fc8482e0a7a007269b,tvmaze_108,"Comedy, Family",6.0,2014-10-05,30,tvmaze,"John Mulaney is a 29-year-old comedian working the stand-up circuit and looking for his big break. But life drastically changes when self-centered comedy legend and game show host Lou Cannon hires Mulaney as a writer. Lou may be John's entrée into the world of big-money show business, but he's also a total nightmare. Still, the job represents everything Mulaney thinks he wants. But does he really? And, at what cost? And what does it say about him if he quits? And what does it say about him if he stays? And has Lou had work done?",Mulaney,tvshow
685682fc8482e0a7a007269c,tvmaze_109,"Drama, Action, Crime",8.1,2000-10-06,60,tvmaze,"CSI: Crime Scene Investigation is a drama about a team of forensic investigators trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",CSI: Crime Scene Investigation,tvshow
